id,URL,Restaurant,Longitude,Latitude,Rating,Category,PriceLevel,City
ChIJ1ZsHd-nxaS4Rcaxa8APo0DY,https://maps.google.com/?cid=3949911976818945137,HAKA Dimsum Blok M,106.7986114,-6.2439439,4.4,chinese_restaurant,MODERATE,Jakarta Selatan
ChIJnTlS8ZTxaS4RCps2zu5GMZ0,https://maps.google.com/?cid=11326912529289353994,Levant Boulangerie,106.8004725,-6.2746705,4.6,restaurant,MODERATE,Jakarta Selatan
ChIJdZA4JdfzaS4R5xPEvLXFI5s,https://maps.google.com/?cid=11178996084410422247,Warunk WOW KWB Jakarta Selatan,106.8311636,-6.2629467,4,restaurant,MODERATE,Jakarta Selatan
ChIJw5YEX7XxaS4RlLmg9SOZvCQ,https://maps.google.com/?cid=2647159060710865300,Cerita Rasa Restaurant,106.8177559,-6.2893489,4.5,restaurant,MODERATE,Jakarta Selatan
ChIJYTU5eG3xaS4Rz7tk78IieeM,https://maps.google.com/?cid=16391170539426986959,Sate Sambas,106.7974781,-6.2482247,4.4,indonesian_restaurant,MODERATE,Jakarta Selatan
ChIJdXvP5RPxaS4RJxUL7tUxiw4,https://maps.google.com/?cid=1047986133185271079,Panglima BBQ Ribs,106.7889313,-6.2448842,4.5,barbecue_restaurant,MODERATE,Jakarta Selatan
ChIJ358CqV7xaS4Rw62ejZKJoW0,https://maps.google.com/?cid=7899746483918777795,Legend of Noodle,106.8122201,-6.2329917,4.6,korean_restaurant,MODERATE,Jakarta Selatan
ChIJu6rNZG7xaS4RnI6talcBY-k,https://maps.google.com/?cid=16817286908495105692,Roji Ramen Kamaja,106.7917934,-6.2417112,4.8,ramen_restaurant,MODERATE,Jakarta Selatan
ChIJWXjQj5TxaS4RGK9QY2PQxE8,https://maps.google.com/?cid=5747948149718167320,Pagi Sore,106.7992724,-6.2773195,4.6,indonesian_restaurant,MODERATE,Jakarta Selatan
ChIJc3sjix7xaS4RiK7ZEeFGvTI,https://maps.google.com/?cid=3656156404975775368,"Kedai Mie Tjap 1000 Tahun, Senopati",106.8153762,-6.2340147,4.7,restaurant,MODERATE,Jakarta Selatan
ChIJpXsfd9zxaS4RR0pj7QCPaBc,https://maps.google.com/?cid=1686755294595729991,Mie Gacoan - Bintaro,106.759439,-6.2709182,4.1,restaurant,INEXPENSIVE,Jakarta Selatan
ChIJnTlS8ZTxaS4RCps2zu5GMZ0,https://maps.google.com/?cid=11326912529289353994,Levant Boulangerie,106.8004725,-6.2746705,4.6,restaurant,MODERATE,Jakarta Selatan
ChIJw5YEX7XxaS4RlLmg9SOZvCQ,https://maps.google.com/?cid=2647159060710865300,Cerita Rasa Restaurant,106.8177559,-6.2893489,4.5,restaurant,MODERATE,Jakarta Selatan
ChIJWXjQj5TxaS4RGK9QY2PQxE8,https://maps.google.com/?cid=5747948149718167320,Pagi Sore,106.7992724,-6.2773195,4.6,indonesian_restaurant,MODERATE,Jakarta Selatan
ChIJ1-Txz5XxaS4RtIIGW1WSt2I,https://maps.google.com/?cid=7113315031752016564,Sate Kambing dan Thengkleng Pak Manto Veteran,106.7630265,-6.2745982,4.5,indonesian_restaurant,MODERATE,Jakarta Selatan
ChIJSVSfvB_yaS4RssHFo5XfRqI,https://maps.google.com/?cid=11693279316304839090,Hachi Grill Ampera,106.8187574,-6.2871337,4.8,japanese_restaurant,MODERATE,Jakarta Selatan
ChIJ38-2SovxaS4Rc1uA2Tl6aQE,https://maps.google.com/?cid=101746855473339251,Pagi Sore Jeruk Purut,106.8131421,-6.278916,4.6,indonesian_restaurant,MODERATE,Jakarta Selatan
ChIJXXIdvSjuaS4RdWd5J0vIV24,https://maps.google.com/?cid=7951043892256270197,Shabu Hachi Lebak Bulus Jakarta,106.773439,-6.2972338,4.8,japanese_restaurant,MODERATE,Jakarta Selatan
ChIJI4P02avvaS4RTj8EgD1hrSI,https://maps.google.com/?cid=2498760285029154638,Rojo Sambel Andara,106.8034979,-6.3137142,3.9,restaurant,MODERATE,Jakarta Selatan
ChIJt-E_wlrxaS4RRqc80FDOA3k,https://maps.google.com/?cid=8720040150005753670,McDonald's Fatmawati,106.7978033,-6.2779071,4.4,fast_food_restaurant,MODERATE,Jakarta Selatan
ChIJrXXKvZLxaS4RiAQB48KKHBQ,https://maps.google.com/?cid=1449185749743240328,Twin House Cipete,106.8051401,-6.2786293,4.5,restaurant,MODERATE,Jakarta Selatan
ChIJT_j9YU_vaS4RCgLfeyZrlEM,https://maps.google.com/?cid=4869634910125490698,SEDJUK BAKMI & KOPI CINERE,106.7859521,-6.3428676,4.5,restaurant,MODERATE,Jakarta Selatan
ChIJw3KxBDPxaS4RTQ0lgbrloSM,https://maps.google.com/?cid=2567585851771260237,Justus Steak House Cipete,106.8007541,-6.2775806,4.6,steak_house,MODERATE,Jakarta Selatan
ChIJudSEYIjvaS4Rrt8IBquCI1I,https://maps.google.com/?cid=5918718006347227054,SEDJUK BAKMI & KOPI CILANDAK,106.793015,-6.301829,4.5,restaurant,MODERATE,Jakarta Selatan
ChIJyUnUUJ_xaS4RtxPrGwHfvck,https://maps.google.com/?cid=14537020368078181303,Teh Tarik Johny,106.7985993,-6.2941496,4.4,indonesian_restaurant,MODERATE,Jakarta Selatan
ChIJZ_PbdS_xaS4RjmivDgSjHQE,https://maps.google.com/?cid=80399606184110222,SORE Izakaya Fatmawati,106.797938,-6.2749106,4.4,japanese_restaurant,MODERATE,Jakarta Selatan
ChIJw5YEX7XxaS4RlLmg9SOZvCQ,https://maps.google.com/?cid=2647159060710865300,Cerita Rasa Restaurant,106.8177559,-6.2893489,4.5,restaurant,MODERATE,Jakarta Selatan
ChIJu28Oso7taS4Rj3ifb7bydrc,https://maps.google.com/?cid=13220020621563361423,McDonald's Simatupang Tanjung Barat,106.8480716,-6.3036272,4.6,fast_food_restaurant,MODERATE,Jakarta Selatan
ChIJSVSfvB_yaS4RssHFo5XfRqI,https://maps.google.com/?cid=11693279316304839090,Hachi Grill Ampera,106.8187574,-6.2871337,4.8,japanese_restaurant,MODERATE,Jakarta Selatan
ChIJ38-2SovxaS4Rc1uA2Tl6aQE,https://maps.google.com/?cid=101746855473339251,Pagi Sore Jeruk Purut,106.8131421,-6.278916,4.6,indonesian_restaurant,MODERATE,Jakarta Selatan
ChIJAxml5HryaS4RasiFwwBm1u0,https://maps.google.com/?cid=17137997585471359082,Ajwad Resto,106.8557735,-6.2897684,4.7,middle_eastern_restaurant,MODERATE,Jakarta Selatan
ChIJI4P02avvaS4RTj8EgD1hrSI,https://maps.google.com/?cid=2498760285029154638,Rojo Sambel Andara,106.8034979,-6.3137142,3.9,restaurant,MODERATE,Jakarta Selatan
ChIJ74P90sjtaS4RR2IyQ7nUBXA,https://maps.google.com/?cid=8072091799292895815,McDonald's Lenteng Agung,106.8357986,-6.3320116,4.5,fast_food_restaurant,MODERATE,Jakarta Selatan
ChIJcdboxt3zaS4RHMoTtF6_WtM,https://maps.google.com/?cid=15229695503375780380,Wajan Sunda,106.830819,-6.2975051,4.4,restaurant,MODERATE,Jakarta Selatan
ChIJk5FQbjDsaS4R6Vm4nkZxoyU,https://maps.google.com/?cid=2712135948731701737,Gubug Makan Mang Engking UI Depok,106.8316091,-6.3494287,4.5,indonesian_restaurant,MODERATE,Jakarta Selatan
ChIJEfoSBgjtaS4R8CN6VQPTs8o,https://maps.google.com/?cid=14606250027765081072,KFC Ciracas,106.8655332,-6.3281276,4.4,restaurant,MODERATE,Jakarta Selatan
ChIJx8bLpHbzaS4RsFAwIAC2wj0,https://maps.google.com/?cid=4450319493451763888,SEDJUK BAKMI & KOPI PEJATEN,106.8256265,-6.2710395,4.6,restaurant,MODERATE,Jakarta Selatan
ChIJ6UXad2ryaS4RpVDe8qU-Vew,https://maps.google.com/?cid=17029586448436580517,Bakso Titoti Wonogiri,106.846625,-6.2698674,4.5,indonesian_restaurant,MODERATE,Jakarta Selatan
ChIJxV8g_InxaS4RSdM1_Us2be8,https://maps.google.com/?cid=17252505447524848457,Dijan's,106.8176259,-6.2732406,4.4,restaurant,MODERATE,Jakarta Selatan
ChIJ2fQcxdjtaS4RtK_nbePDUVo,https://maps.google.com/?cid=6508198318095970228,SEDJUK BAKMI & KOPI CIJANTUNG,106.8642052,-6.3209407,4.7,restaurant,MODERATE,Jakarta Selatan
ChIJD0GGnUjyaS4RyweC8oBeiio,https://maps.google.com/?cid=3065366404296476619,Rumah Sarwono,106.8455517,-6.2678975,4.4,restaurant,MODERATE,Jakarta Selatan
ChIJ44IWQFTvaS4RqifnuPanxb4,https://maps.google.com/?cid=13746578115724257194,Kedai Roti Ibu Saya,106.7754448,-6.3574689,4,restaurant,INEXPENSIVE,Jakarta Selatan
ChIJDUubefztaS4R0AmHLDpfJjY,https://maps.google.com/?cid=3901910830622902736,Mie Gacoan Depok Kelapa Dua,106.8531058,-6.3558018,4.3,restaurant,INEXPENSIVE,Jakarta Selatan
ChIJI4P02avvaS4RTj8EgD1hrSI,https://maps.google.com/?cid=2498760285029154638,Rojo Sambel Andara,106.8034979,-6.3137142,3.9,restaurant,MODERATE,Jakarta Selatan
ChIJT_j9YU_vaS4RCgLfeyZrlEM,https://maps.google.com/?cid=4869634910125490698,SEDJUK BAKMI & KOPI CINERE,106.7859521,-6.3428676,4.5,restaurant,MODERATE,Jakarta Selatan
ChIJ74P90sjtaS4RR2IyQ7nUBXA,https://maps.google.com/?cid=8072091799292895815,McDonald's Lenteng Agung,106.8357986,-6.3320116,4.5,fast_food_restaurant,MODERATE,Jakarta Selatan
ChIJk5FQbjDsaS4R6Vm4nkZxoyU,https://maps.google.com/?cid=2712135948731701737,Gubug Makan Mang Engking UI Depok,106.8316091,-6.3494287,4.5,indonesian_restaurant,MODERATE,Jakarta Selatan
ChIJd2LjWAjsaS4R7JF9TIvb__4,https://maps.google.com/?cid=18374646396025147884,Waroeng SS (Special Sambal),106.8316942,-6.3784446,4.4,indonesian_restaurant,INEXPENSIVE,Jakarta Selatan
ChIJudSEYIjvaS4Rrt8IBquCI1I,https://maps.google.com/?cid=5918718006347227054,SEDJUK BAKMI & KOPI CILANDAK,106.793015,-6.301829,4.5,restaurant,MODERATE,Jakarta Selatan
ChIJ39MetFzsaS4RRzeT69LY1t8,https://maps.google.com/?cid=16129317515881035591,Rumah Makan Lesehan Pondok Laras,106.8535537,-6.3552551,4.4,indonesian_restaurant,MODERATE,Jakarta Selatan
ChIJLR2fElPtaS4RXlWGECXDORU,https://maps.google.com/?cid=1529468112427439454,McDonald's Kelapa Dua,106.8443602,-6.3546394,4.6,fast_food_restaurant,MODERATE,Jakarta Selatan
ChIJb1AAJtrtaS4RVUB1z90kKHA,https://maps.google.com/?cid=8081750066403295317,KFC,106.833475,-6.344744,4.4,fast_food_restaurant,MODERATE,Jakarta Selatan
ChIJWzq0BVLvaS4RM5IJb6BJEYY,https://maps.google.com/?cid=9660583629092917811,Gubug Makan Mang Engking Pondok Cabe,106.7655206,-6.3434546,4.7,restaurant,MODERATE,Jakarta Selatan
ChIJ05xebsjvaS4Rxr4dgSqG2y0,https://maps.google.com/?cid=3304382268719349446,Bebek Kaleyo Cilandak,106.8134576,-6.3073489,4.7,restaurant,MODERATE,Jakarta Selatan
ChIJkVigp7vtaS4RWSOk07-vJKI,https://maps.google.com/?cid=11683656571730273113,Oh My Grill Margonda,106.8342004,-6.3657154,4.4,restaurant,MODERATE,Jakarta Selatan
ChIJpRZ4LxTvaS4R1_RUUd7M-fg,https://maps.google.com/?cid=17940595845826409687,Kampung Kecil Cinere,106.7820955,-6.3201357,4.5,restaurant,MODERATE,Jakarta Selatan
ChIJC978KMrraS4RR4Xr7PGA6-Y,https://maps.google.com/?cid=16639535024800761159,McDonald's Margonda Depok,106.8294281,-6.3824899,4.5,fast_food_restaurant,MODERATE,Jakarta Selatan
ChIJHWdB9u_vaS4RbxNGnDP_n5Q,https://maps.google.com/?cid=10709559036040581999,Sehela Kopi,106.7923289,-6.3056368,4.8,cafe,MODERATE,Jakarta Selatan
ChIJhc13K-ntaS4R_iWEehz6e20,https://maps.google.com/?cid=7889174172491064830,Walking Drums Margonda Depok,106.8342967,-6.3671109,4.5,cafe,MODERATE,Jakarta Selatan
ChIJE8Ap09bxaS4Rcy6Nszaz2r4,https://maps.google.com/?cid=13752501459651210867,Gultik blok M,106.7933587,-6.2438521,4.5,restaurant,INEXPENSIVE,Jakarta Selatan
ChIJP8R3zX_xaS4RW06q1X7uXXc,https://maps.google.com/?cid=8601293091865513563,Winglok Hongkong Dimsum Antasari,106.8089249,-6.2684581,4.6,restaurant,MODERATE,Jakarta Selatan
ChIJVdlean_xaS4R2hUrKOAXfEg,https://maps.google.com/?cid=5223075919356958170,McDonald's Kemang Raya,106.8144371,-6.257539,4.6,fast_food_restaurant,MODERATE,Jakarta Selatan
ChIJ52EUBA3xaS4RXlqT4gTVIgo,https://maps.google.com/?cid=730380306545334878,RAMEN SEIROCK-YA Honten,106.7918347,-6.2473575,4.6,ramen_restaurant,MODERATE,Jakarta Selatan
ChIJ1ZsHd-nxaS4Rcaxa8APo0DY,https://maps.google.com/?cid=3949911976818945137,HAKA Dimsum Blok M,106.7986114,-6.2439439,4.4,chinese_restaurant,MODERATE,Jakarta Selatan
ChIJnTlS8ZTxaS4RCps2zu5GMZ0,https://maps.google.com/?cid=11326912529289353994,Levant Boulangerie,106.8004725,-6.2746705,4.6,restaurant,MODERATE,Jakarta Selatan
ChIJdZA4JdfzaS4R5xPEvLXFI5s,https://maps.google.com/?cid=11178996084410422247,Warunk WOW KWB Jakarta Selatan,106.8311636,-6.2629467,4,restaurant,MODERATE,Jakarta Selatan
ChIJw5YEX7XxaS4RlLmg9SOZvCQ,https://maps.google.com/?cid=2647159060710865300,Cerita Rasa Restaurant,106.8177559,-6.2893489,4.5,restaurant,MODERATE,Jakarta Selatan
ChIJYTU5eG3xaS4Rz7tk78IieeM,https://maps.google.com/?cid=16391170539426986959,Sate Sambas,106.7974781,-6.2482247,4.4,indonesian_restaurant,MODERATE,Jakarta Selatan
ChIJ358CqV7xaS4Rw62ejZKJoW0,https://maps.google.com/?cid=7899746483918777795,Legend of Noodle,106.8122201,-6.2329917,4.6,korean_restaurant,MODERATE,Jakarta Selatan
ChIJWXjQj5TxaS4RGK9QY2PQxE8,https://maps.google.com/?cid=5747948149718167320,Pagi Sore,106.7992724,-6.2773195,4.6,indonesian_restaurant,MODERATE,Jakarta Selatan
ChIJc3sjix7xaS4RiK7ZEeFGvTI,https://maps.google.com/?cid=3656156404975775368,"Kedai Mie Tjap 1000 Tahun, Senopati",106.8153762,-6.2340147,4.7,restaurant,MODERATE,Jakarta Selatan
ChIJ6-mSDLrxaS4RL3fWcbl8pA8,https://maps.google.com/?cid=1127162942670141231,Claypot Popo Melawai,106.8007197,-6.2453758,4.5,restaurant,MODERATE,Jakarta Selatan
ChIJoy8rRbnzaS4R-pHpohIymII,https://maps.google.com/?cid=9410326477014667770,Hachi Grill Gatot Subroto,106.8373886,-6.2404563,4.9,japanese_restaurant,MODERATE,Jakarta Selatan
ChIJ7RqF_xLxaS4RJNAzMksrtog,https://maps.google.com/?cid=9851108836884336676,Gultik Blok M Plaza Pak Agus Budi,106.7970929,-6.243694,4.5,indonesian_restaurant,INEXPENSIVE,Jakarta Selatan
ChIJpXsfd9zxaS4RR0pj7QCPaBc,https://maps.google.com/?cid=1686755294595729991,Mie Gacoan - Bintaro,106.759439,-6.2709182,4.1,restaurant,INEXPENSIVE,Jakarta Selatan
ChIJE8Ap09bxaS4Rcy6Nszaz2r4,https://maps.google.com/?cid=13752501459651210867,Gultik blok M,106.7933587,-6.2438521,4.5,restaurant,INEXPENSIVE,Jakarta Selatan
ChIJP8R3zX_xaS4RW06q1X7uXXc,https://maps.google.com/?cid=8601293091865513563,Winglok Hongkong Dimsum Antasari,106.8089249,-6.2684581,4.6,restaurant,MODERATE,Jakarta Selatan
ChIJVdlean_xaS4R2hUrKOAXfEg,https://maps.google.com/?cid=5223075919356958170,McDonald's Kemang Raya,106.8144371,-6.257539,4.6,fast_food_restaurant,MODERATE,Jakarta Selatan
ChIJ52EUBA3xaS4RXlqT4gTVIgo,https://maps.google.com/?cid=730380306545334878,RAMEN SEIROCK-YA Honten,106.7918347,-6.2473575,4.6,ramen_restaurant,MODERATE,Jakarta Selatan
ChIJUdeM3IjxaS4RIlHsVsHC6hM,https://maps.google.com/?cid=1435173566913728802,Ok Pocha&CAFE,106.7693236,-6.2369572,4.3,restaurant,MODERATE,Jakarta Selatan
ChIJlY3V4-nxaS4RjwpQazuMsD4,https://maps.google.com/?cid=4517264613083974287,Sentosa Senayan,106.807461,-6.2205886,4.5,seafood_restaurant,MODERATE,Jakarta Selatan
ChIJ1ZsHd-nxaS4Rcaxa8APo0DY,https://maps.google.com/?cid=3949911976818945137,HAKA Dimsum Blok M,106.7986114,-6.2439439,4.4,chinese_restaurant,MODERATE,Jakarta Selatan
ChIJnTlS8ZTxaS4RCps2zu5GMZ0,https://maps.google.com/?cid=11326912529289353994,Levant Boulangerie,106.8004725,-6.2746705,4.6,restaurant,MODERATE,Jakarta Selatan
ChIJ2SFmLGXxaS4R6FcrUyOT3ec,https://maps.google.com/?cid=16707671972542896104,CORK&SCREW COUNTRY CLUB,106.7979397,-6.2259329,4.6,restaurant,EXPENSIVE,Jakarta Selatan
ChIJdZA4JdfzaS4R5xPEvLXFI5s,https://maps.google.com/?cid=11178996084410422247,Warunk WOW KWB Jakarta Selatan,106.8311636,-6.2629467,4,restaurant,MODERATE,Jakarta Selatan
ChIJ358CqV7xaS4Rw62ejZKJoW0,https://maps.google.com/?cid=7899746483918777795,Legend of Noodle,106.8122201,-6.2329917,4.6,korean_restaurant,MODERATE,Jakarta Selatan
ChIJw5YEX7XxaS4RlLmg9SOZvCQ,https://maps.google.com/?cid=2647159060710865300,Cerita Rasa Restaurant,106.8177559,-6.2893489,4.5,restaurant,MODERATE,Jakarta Selatan
ChIJYTU5eG3xaS4Rz7tk78IieeM,https://maps.google.com/?cid=16391170539426986959,Sate Sambas,106.7974781,-6.2482247,4.4,indonesian_restaurant,MODERATE,Jakarta Selatan
ChIJpXsfd9zxaS4RR0pj7QCPaBc,https://maps.google.com/?cid=1686755294595729991,Mie Gacoan - Bintaro,106.759439,-6.2709182,4.1,restaurant,INEXPENSIVE,Jakarta Selatan
ChIJE8Ap09bxaS4Rcy6Nszaz2r4,https://maps.google.com/?cid=13752501459651210867,Gultik blok M,106.7933587,-6.2438521,4.5,restaurant,INEXPENSIVE,Jakarta Selatan
ChIJP8R3zX_xaS4RW06q1X7uXXc,https://maps.google.com/?cid=8601293091865513563,Winglok Hongkong Dimsum Antasari,106.8089249,-6.2684581,4.6,restaurant,MODERATE,Jakarta Selatan
ChIJ52EUBA3xaS4RXlqT4gTVIgo,https://maps.google.com/?cid=730380306545334878,RAMEN SEIROCK-YA Honten,106.7918347,-6.2473575,4.6,ramen_restaurant,MODERATE,Jakarta Selatan
ChIJVdlean_xaS4R2hUrKOAXfEg,https://maps.google.com/?cid=5223075919356958170,McDonald's Kemang Raya,106.8144371,-6.257539,4.6,fast_food_restaurant,MODERATE,Jakarta Selatan
ChIJUdeM3IjxaS4RIlHsVsHC6hM,https://maps.google.com/?cid=1435173566913728802,Ok Pocha&CAFE,106.7693236,-6.2369572,4.3,restaurant,MODERATE,Jakarta Selatan
ChIJ1ZsHd-nxaS4Rcaxa8APo0DY,https://maps.google.com/?cid=3949911976818945137,HAKA Dimsum Blok M,106.7986114,-6.2439439,4.4,chinese_restaurant,MODERATE,Jakarta Selatan
ChIJlY3V4-nxaS4RjwpQazuMsD4,https://maps.google.com/?cid=4517264613083974287,Sentosa Senayan,106.807461,-6.2205886,4.5,seafood_restaurant,MODERATE,Jakarta Selatan
ChIJnTlS8ZTxaS4RCps2zu5GMZ0,https://maps.google.com/?cid=11326912529289353994,Levant Boulangerie,106.8004725,-6.2746705,4.6,restaurant,MODERATE,Jakarta Selatan
ChIJ2SFmLGXxaS4R6FcrUyOT3ec,https://maps.google.com/?cid=16707671972542896104,CORK&SCREW COUNTRY CLUB,106.7979397,-6.2259329,4.6,restaurant,EXPENSIVE,Jakarta Selatan
ChIJYTU5eG3xaS4Rz7tk78IieeM,https://maps.google.com/?cid=16391170539426986959,Sate Sambas,106.7974781,-6.2482247,4.4,indonesian_restaurant,MODERATE,Jakarta Selatan
ChIJdXvP5RPxaS4RJxUL7tUxiw4,https://maps.google.com/?cid=1047986133185271079,Panglima BBQ Ribs,106.7889313,-6.2448842,4.5,barbecue_restaurant,MODERATE,Jakarta Selatan
ChIJu6rNZG7xaS4RnI6talcBY-k,https://maps.google.com/?cid=16817286908495105692,Roji Ramen Kamaja,106.7917934,-6.2417112,4.8,ramen_restaurant,MODERATE,Jakarta Selatan
ChIJ358CqV7xaS4Rw62ejZKJoW0,https://maps.google.com/?cid=7899746483918777795,Legend of Noodle,106.8122201,-6.2329917,4.6,korean_restaurant,MODERATE,Jakarta Selatan
ChIJwZ5UHjP3aS4RBTzWjjrqgko,https://maps.google.com/?cid=5369111243004460037,McDonald's Joglo,106.754029,-6.2188025,4.5,fast_food_restaurant,MODERATE,Jakarta Selatan
ChIJUzMExbrzaS4RjI9yChpNGuU,https://maps.google.com/?cid=16508592158319742860,Mie Gacoan,106.8537757,-6.228984,4.1,restaurant,INEXPENSIVE,Jakarta Selatan
ChIJg0vf78XzaS4RYBFg_ydMTcI,https://maps.google.com/?cid=14000930551236661600,Pagi Sore Saharjo,106.8469594,-6.2246907,4.7,indonesian_restaurant,MODERATE,Jakarta Selatan
ChIJ7e_pVQPzaS4Rs6W4T09X0c4,https://maps.google.com/?cid=14902788640097215923,Kalia Restaurant,106.8604845,-6.2365684,4.5,restaurant,MODERATE,Jakarta Selatan
ChIJoy8rRbnzaS4R-pHpohIymII,https://maps.google.com/?cid=9410326477014667770,Hachi Grill Gatot Subroto,106.8373886,-6.2404563,4.9,japanese_restaurant,MODERATE,Jakarta Selatan
ChIJhY1IdJTzaS4RCliiU3D4Z9I,https://maps.google.com/?cid=15161359831889238026,McDonaldâ€™s Tebet,106.8456271,-6.232144,4.5,fast_food_restaurant,MODERATE,Jakarta Selatan
ChIJSZyT-qjzaS4RhS1PvRUvQfo,https://maps.google.com/?cid=18032746153385078149,Winglok Hongkong Dimsum Tebet,106.8476192,-6.2383173,4.7,restaurant,MODERATE,Jakarta Selatan
ChIJMTK_f4LzaS4RlKloRuUZPTg,https://maps.google.com/?cid=4052423712222783892,Warpopski,106.853656,-6.232198,4.7,indonesian_restaurant,MODERATE,Jakarta Selatan
ChIJhfFknXHzaS4R1o1WKzRYmxE,https://maps.google.com/?cid=1268704701123562966,"RM Payakumbuah, Tebet",106.8464037,-6.2338629,4.2,indonesian_restaurant,MODERATE,Jakarta Selatan
ChIJl7V0i-PzaS4RnMb6Z2EtNs8,https://maps.google.com/?cid=14931171510973023900,Sogogi Shabu,106.8562241,-6.2283912,4.3,japanese_restaurant,MODERATE,Jakarta Selatan
ChIJd0EvQ4_zaS4ROHLtujX-hmE,https://maps.google.com/?cid=7027583775281082936,Bebek Kaleyo Tebet,106.8568683,-6.2258,4.5,indonesian_restaurant,MODERATE,Jakarta Selatan
ChIJsX9ogY_zaS4RW8i0gMPpoPU,https://maps.google.com/?cid=17699403561453275227,Nikki Bakso Daging Sapi,106.8493267,-6.2232981,4.5,indonesian_restaurant,INEXPENSIVE,Jakarta Selatan
ChIJc6wa9W_zaS4RjfUassyuqg8,https://maps.google.com/?cid=1128906850794403213,Penang Bistro Gatot Subroto,106.8395791,-6.2416272,4.7,restaurant,EXPENSIVE,Jakarta Selatan
ChIJSRxsdtvzaS4RLkCtlXOtgjc,https://maps.google.com/?cid=3999950131002425390,Kataramen Tebet,106.8561598,-6.2289787,4.4,ramen_restaurant,MODERATE,Jakarta Selatan
ChIJOf4FKQnzaS4RUPLFyEJgZKE,https://maps.google.com/?cid=11629525977729987152,Jonkira Tebet,106.856949,-6.2382143,4.7,ramen_restaurant,MODERATE,Jakarta Selatan
ChIJ-8lqzk3zaS4Rh2M9FQYV9e4,https://maps.google.com/?cid=17218691866191291271,REN Coffee & Eatery,106.8495547,-6.2384338,4.4,cafe,MODERATE,Jakarta Selatan
ChIJYXK3VHvzaS4R0eNQpIfK2b4,https://maps.google.com/?cid=13752245621078680529,McDonald's Perdatam,106.8431293,-6.2501157,4.6,fast_food_restaurant,MODERATE,Jakarta Selatan
ChIJUe7NPon1aS4RF8eZgmuuDXM,https://maps.google.com/?cid=8290474265834800919,The Acre,106.8282199,-6.1985912,4.7,restaurant,MODERATE,Jakarta Selatan
ChIJlY3V4-nxaS4RjwpQazuMsD4,https://maps.google.com/?cid=4517264613083974287,Sentosa Senayan,106.807461,-6.2205886,4.5,seafood_restaurant,MODERATE,Jakarta Selatan
ChIJg0vf78XzaS4RYBFg_ydMTcI,https://maps.google.com/?cid=14000930551236661600,Pagi Sore Saharjo,106.8469594,-6.2246907,4.7,indonesian_restaurant,MODERATE,Jakarta Selatan
ChIJGZh-S6n2aS4R7aiQhcaVQSw,https://maps.google.com/?cid=3188994691031935213,Bopet Mini Benhil,106.8149517,-6.2151622,4.6,indonesian_restaurant,INEXPENSIVE,Jakarta Selatan
ChIJ358CqV7xaS4Rw62ejZKJoW0,https://maps.google.com/?cid=7899746483918777795,Legend of Noodle,106.8122201,-6.2329917,4.6,korean_restaurant,MODERATE,Jakarta Selatan
ChIJc3sjix7xaS4RiK7ZEeFGvTI,https://maps.google.com/?cid=3656156404975775368,"Kedai Mie Tjap 1000 Tahun, Senopati",106.8153762,-6.2340147,4.7,restaurant,MODERATE,Jakarta Selatan
ChIJs_wuLUDzaS4R0nJfyTu6DaY,https://maps.google.com/?cid=11965424550937588434,Shabu Hachi Gatot Subroto,106.8190642,-6.2318662,4.8,japanese_restaurant,MODERATE,Jakarta Selatan
ChIJ91EGWSP0aS4R2FsHVktCgwk,https://maps.google.com/?cid=685464459623750616,Plataran Menteng,106.8285812,-6.1919015,4.7,indonesian_restaurant,EXPENSIVE,Jakarta Selatan
ChIJR2I0yCX0aS4RnsVGtM67WiI,https://maps.google.com/?cid=2475497441655702942,Seribu Rasa Menteng,106.8250395,-6.1955014,4.6,indonesian_restaurant,EXPENSIVE,Jakarta Selatan
ChIJ9UFwzvbzaS4R91dtdzt6_U8,https://maps.google.com/?cid=5763897493929416695,Lucky Cat Coffee & Kitchen,106.8337835,-6.2213856,4.4,coffee_shop,MODERATE,Jakarta Selatan
ChIJOWFlXzjxaS4RomdCC5Kc7do,https://maps.google.com/?cid=15775437220816775074,Titik Temu Cafe - SCBD,106.8092159,-6.2272683,4.5,restaurant,MODERATE,Jakarta Selatan
ChIJM-uT5yH0aS4RJb8FLs-zz4Y,https://maps.google.com/?cid=9714180623673179941,Skye,106.822582,-6.196728,4.6,restaurant,EXPENSIVE,Jakarta Selatan
ChIJ2SFmLGXxaS4R6FcrUyOT3ec,https://maps.google.com/?cid=16707671972542896104,CORK&SCREW COUNTRY CLUB,106.7979397,-6.2259329,4.6,restaurant,EXPENSIVE,Jakarta Selatan
ChIJVQzhner3aS4Rb-BbugAe-ag,https://maps.google.com/?cid=12175796056048263279,McDonald's Palmerah,106.7911593,-6.2072035,4.5,fast_food_restaurant,MODERATE,Jakarta Selatan
ChIJm1nenkjxaS4RRL2j0dJ3JSg,https://maps.google.com/?cid=2892850082999418180,McDonald's Senayan Trade Center,106.7985679,-6.2279652,4.4,fast_food_restaurant,MODERATE,Jakarta Selatan
ChIJZSLgdi_xaS4R2CsKUtY8lH0,https://maps.google.com/?cid=9048924442491235288,Tahu Gejrot Bang Jack Viral,106.7792647,-6.2293358,4.7,restaurant,INEXPENSIVE,Jakarta Selatan
